Make,Model,Vehicle.Class,Engine.Size.L.,Cylinders,Transmission,Fuel.Type,Fuel.Consumption.City..L.100.km.,Fuel.Consumption.Hwy..L.100.km.,Fuel.Consumption.Comb..L.100.km.,Fuel.Consumption.Comb..mpg.,CO2.Emissions.g.km.
MERCEDES-BENZ,E 450 4MATIC Cabriolet,SUBCOMPACT,3,6,A9,Z,12.7,10.1,11.6,24,271
MERCEDES-BENZ,E 450 4MATIC Coupe,SUBCOMPACT,3,6,A9,Z,12.5,9.1,11,26,257
MERCEDES-BENZ,E 450 4MATIC Wagon,STATION WAGON - MID-SIZE,3,6,A9,Z,12.3,8.9,10.8,26,254
MERCEDES-BENZ,G 550,SUV - STANDARD,4,8,A9,Z,18,14.1,16.3,17,378
MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2,4,A9,Z,11,8.7,10,28,234
MERCEDES-BENZ,GLC 300 4MATIC Coupe,SUV - SMALL,2,4,A9,Z,10.8,9,10,28,234
MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3,6,A9,Z,14.9,11.2,13.2,21,312
MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,17.2,12.6,15.1,19,355
MERCEDES-BENZ,Maybach S 560 4MATIC,FULL-SIZE,4,8,A9,Z,14.4,9.5,12.2,23,286
MERCEDES-BENZ,Maybach S 650,FULL-SIZE,6,12,A7,Z,18.4,11.1,15.1,19,355
MERCEDES-BENZ,Metris Cargo,SPECIAL PURPOSE VEHICLE,2,4,A7,Z,11.5,9.8,10.7,26,251
MERCEDES-BENZ,Metris Cargo LWB,SPECIAL PURPOSE VEHICLE,2,4,A7,Z,11.3,9.6,10.5,27,248
MERCEDES-BENZ,Metris Passenger,SPECIAL PURPOSE VEHICLE,2,4,A7,Z,12.3,10.3,11.4,25,268
MERCEDES-BENZ,S 450 4MATIC SWB,MID-SIZE,3,6,A9,Z,12.8,8.5,10.8,26,253
MERCEDES-BENZ,S 560 Cabriolet,SUBCOMPACT,4,8,A9,Z,13.8,9.2,11.7,24,275
MERCEDES-BENZ,S 560 4MATIC SWB,MID-SIZE,4,8,A9,Z,13.5,8.6,11.3,25,265
MERCEDES-BENZ,SL 450,TWO-SEATER,3,6,A9,Z,11.8,8.5,10.3,27,241
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,A9,Z,13.5,9.3,11.6,24,270
MERCEDES-BENZ,SLC 300,TWO-SEATER,2,4,A9,Z,10,7.3,8.8,32,205
MINI,Cooper 3 Door,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,Cooper 3 Door,SUBCOMPACT,1.5,3,M6,Z,8.5,6.2,7.5,38,175
MINI,Cooper 5 Door,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,Cooper 5 Door,SUBCOMPACT,1.5,3,M6,Z,8.4,6.3,7.5,38,175
MINI,Cooper Clubman ALL4,MID-SIZE,1.5,3,AS8,Z,10.2,7.6,9,31,212
MINI,Cooper Clubman ALL4,MID-SIZE,1.5,3,M6,Z,10.5,7.4,9.1,31,214
MINI,Cooper Convertible,MINICOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,Cooper Convertible,MINICOMPACT,1.5,3,M6,Z,8.4,6.3,7.5,38,175
MINI,Cooper Countryman ALL4,STATION WAGON - SMALL,1.5,3,AS8,Z,10.3,7.9,9.2,31,215
MINI,Cooper Countryman ALL4,STATION WAGON - SMALL,1.5,3,M6,Z,10.5,7.4,9.1,31,214
MINI,Cooper S 3 Door,SUBCOMPACT,2,4,AS6,Z,9.3,7.3,8.4,34,197
MINI,Cooper S 3 Door,SUBCOMPACT,2,4,M6,Z,10.2,7.4,9,31,210
MINI,Cooper S 5 Door,SUBCOMPACT,2,4,AS6,Z,9.3,7.3,8.4,34,197
MINI,Cooper S 5 Door,SUBCOMPACT,2,4,M6,Z,10.2,7.4,9,31,210
MINI,Cooper S Clubman ALL4,MID-SIZE,2,4,AS8,Z,10.4,7.6,9.2,31,214
MINI,Cooper S Clubman ALL4,MID-SIZE,2,4,M6,Z,11.4,7.7,9.7,29,227
MINI,Cooper S Convertible,MINICOMPACT,2,4,AS6,Z,9.4,7.2,8.4,34,197
MINI,Cooper S Convertible,MINICOMPACT,2,4,M6,Z,10.2,7.4,9,31,210
MINI,Cooper S Countryman ALL4,MID-SIZE,2,4,AS8,Z,10.5,7.6,9.2,31,215
MINI,Cooper S Countryman ALL4,MID-SIZE,2,4,M6,Z,11.3,7.8,9.7,29,228
MINI,John Cooper Works 3 Door,SUBCOMPACT,2,4,AS6,Z,9.3,7.3,8.4,34,197
MINI,John Cooper Works 3 Door,SUBCOMPACT,2,4,M6,Z,10.2,7.4,9,31,210
MINI,John Cooper Works Clubman ALL4,MID-SIZE,2,4,AS8,Z,10.4,7.6,9.2,31,214
MINI,John Cooper Works Clubman ALL4,MID-SIZE,2,4,M6,Z,11.4,7.7,9.7,29,227
MINI,John Cooper Works Convertible,MINICOMPACT,2,4,AS6,Z,9.4,7.2,8.4,34,197
MINI,John Cooper Works Convertible,MINICOMPACT,2,4,M6,Z,10.8,7.7,9.4,30,220
MINI,John Cooper Works Countryman ALL4,MID-SIZE,2,4,AS8,Z,10.6,7.8,9.3,30,220
MINI,John Cooper Works Countryman ALL4,MID-SIZE,2,4,M6,Z,11.3,7.8,9.7,29,228
NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25,270
NISSAN,370Z Roadster,TWO-SEATER,3.7,6,AS7,Z,13,9.7,11.5,25,271
NISSAN,370Z Roadster,TWO-SEATER,3.7,6,M6,Z,13.6,9.7,11.8,24,279
NISSAN,Altima,MID-SIZE,2.5,4,AV,X,8.6,6.1,7.4,38,174
NISSAN,Altima SR/Platinum,MID-SIZE,2,4,AV,X,9.1,6.9,8.1,35,190
NISSAN,Altima SR/Platinum,MID-SIZE,2.5,4,AV,X,8.5,6.3,7.5,38,177
NISSAN,Altima AWD,MID-SIZE,2.5,4,AV,X,9.1,6.5,7.9,36,186
NISSAN,Altima AWD SR/Platinum,MID-SIZE,2.5,4,AV,X,9.3,6.7,8.1,35,190
NISSAN,Armada 4WD,SUV - STANDARD,5.6,8,AS7,X,17.7,12.9,15.5,18,364
NISSAN,Frontier,PICKUP TRUCK - SMALL,2.5,4,A5,X,13.7,10.7,12.3,23,290
NISSAN,Frontier,PICKUP TRUCK - SMALL,4,6,A5,X,14.7,10.3,12.7,22,299
NISSAN,Frontier 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,15.8,11.5,13.9,20,326
NISSAN,Frontier 4WD,PICKUP TRUCK - SMALL,4,6,M6,X,15.1,11.5,13.5,21,317
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.2,10.7,12.6,22,295
NISSAN,Kicks,MID-SIZE,1.6,4,AV,X,7.7,6.6,7.2,39,169
NISSAN,Maxima,MID-SIZE,3.5,6,AV7,Z,11.6,7.9,9.9,29,233
NISSAN,Micra,COMPACT,1.6,4,A4,X,9,6.8,8,35,188
NISSAN,Micra,COMPACT,1.6,4,M5,X,8.7,6.8,7.9,36,186
NISSAN,Murano,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.7,8.3,10.2,28,240
NISSAN,Murano AWD,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.7,8.5,10.3,27,242
NISSAN,NV200 Cargo Van,SPECIAL PURPOSE VEHICLE,2,4,AV,X,9.8,8.8,9.3,30,218
NISSAN,Pathfinder,SUV - SMALL,3.5,6,AV,X,11.6,8.5,10.2,28,240
NISSAN,Pathfinder 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,26,250
NISSAN,Pathfinder 4WD Platinum,SUV - SMALL,3.5,6,AV,X,12.4,9.2,11,26,259
NISSAN,Qashqai,STATION WAGON - SMALL,2,4,AV7,X,8.6,7.2,8,35,188
NISSAN,Qashqai,STATION WAGON - SMALL,2,4,M6,X,10.1,8.1,9.2,31,217
NISSAN,Qashqai AWD,STATION WAGON - SMALL,2,4,AV7,X,9.1,7.6,8.4,34,198
NISSAN,Rogue,SUV - SMALL,2.5,4,AV,X,9.1,7.1,8.2,34,192
NISSAN,Rogue AWD,SUV - SMALL,2.5,4,AV,X,9.6,7.5,8.7,32,204
NISSAN,Sentra,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,39,172
NISSAN,Sentra,MID-SIZE,1.8,4,M6,X,8.8,6.6,7.8,36,183
NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,AV7,Z,8.9,7.3,8.2,34,193
NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34,195
NISSAN,Sentra Nismo,MID-SIZE,1.6,4,AV7,Z,9.4,7.8,8.7,32,205
NISSAN,Sentra Nismo,MID-SIZE,1.6,4,M6,Z,9.5,7.6,8.7,32,204
NISSAN,Titan,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15,11.2,13.3,21,312
NISSAN,Titan 4WD,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.2,11.1,13.4,21,315
NISSAN,Titan 4WD Pro-4X,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.9,11.9,14.1,20,331
NISSAN,Versa,MID-SIZE,1.6,4,AV,X,7.6,6.2,7,40,164
NISSAN,Versa,MID-SIZE,1.6,4,M5,X,8.6,6.6,7.7,37,180
PORSCHE,911 Carrera,MINICOMPACT,3,6,AM7,Z,10.6,8,9.4,30,221
PORSCHE,911 Carrera,MINICOMPACT,3,6,M7,Z,11.8,8.1,10.1,28,237
PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3,6,AM7,Z,10.8,8.3,9.7,29,227
PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3,6,M7,Z,12,8.2,10.3,27,241
PORSCHE,911 Carrera GTS,MINICOMPACT,3,6,AM7,Z,11.5,9.1,10.4,27,243
PORSCHE,911 Carrera GTS,MINICOMPACT,3,6,M7,Z,13,8.9,11.2,25,260
PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3,6,AM7,Z,11.8,9.2,10.7,26,249
PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3,6,M7,Z,12.7,9,11,26,258
PORSCHE,911 Carrera S,MINICOMPACT,3,6,AM7,Z,10.8,8.3,9.7,29,226
PORSCHE,911 Carrera S,MINICOMPACT,3,6,M7,Z,12.1,8.3,10.3,27,242
PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3,6,AM7,Z,10.8,8.4,9.7,29,228
PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3,6,M7,Z,12.1,8.3,10.4,27,243
PORSCHE,911 Carrera T,MINICOMPACT,3,6,AM7,Z,11.9,9.1,10.6,27,248
PORSCHE,911 Carrera T,MINICOMPACT,3,6,M7,Z,14.6,9.4,12.3,23,286
PORSCHE,911 Carrera 4,MINICOMPACT,3,6,AM7,Z,10.7,8.3,9.6,29,225
PORSCHE,911 Carrera 4,MINICOMPACT,3,6,M7,Z,12.1,8.3,10.4,27,242
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3,6,AM7,Z,11,8.4,9.8,29,230
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3,6,AM7,Z,11.8,9.2,10.6,27,248
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3,6,M7,Z,12.8,8.9,11,26,257
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3,6,AM7,Z,11.9,9.3,10.7,26,250
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3,6,M7,Z,12.9,9.1,11.2,25,260
PORSCHE,911 Carrera 4S,MINICOMPACT,3,6,AM7,Z,11.1,8.5,9.9,29,232
PORSCHE,911 Carrera 4S,MINICOMPACT,3,6,M7,Z,12.1,8.4,10.4,27,243
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3,6,AM7,Z,11,8.5,9.9,29,231
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 GT2 RS,TWO-SEATER,3.8,6,AM7,Z,15.3,11.2,13.5,21,315
PORSCHE,911 GT3,TWO-SEATER,4,6,AM7,Z,15.8,11.7,13.9,20,324
PORSCHE,911 GT3 RS,TWO-SEATER,4,6,AM7,Z,16.1,12.2,14.4,20,335
PORSCHE,911 GT3 Touring,TWO-SEATER,4,6,M6,Z,16.4,11.2,14.1,20,334
PORSCHE,911 Speedster,TWO-SEATER,4,6,M6,Z,17.4,12.4,15.1,19,350
PORSCHE,911 Targa 4,MINICOMPACT,3,6,AM7,Z,10.9,8.4,9.8,29,228
PORSCHE,911 Targa 4,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3,6,AM7,Z,12.1,9.2,10.8,26,251
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3,6,M7,Z,13.2,9.2,11.4,25,266
PORSCHE,911 Targa 4S,MINICOMPACT,3,6,AM7,Z,11.1,8.6,10,28,233
PORSCHE,911 Targa 4S,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
PORSCHE,911 Turbo,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266
PORSCHE,911 Turbo Cabriolet,MINICOMPACT,3.8,6,AM7,Z,12.7,9.9,11.4,25,267
PORSCHE,911 Turbo S,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266
PORSCHE,911 Turbo S Cabriolet,MINICOMPACT,3.8,6,AM7,Z,12.7,9.9,11.4,25,267
PORSCHE,911 Turbo S Exclusive Cabriolet,MINICOMPACT,3.8,6,AM7,Z,14.3,10.9,12.7,22,297
PORSCHE,Boxster,TWO-SEATER,2,4,AM7,Z,10.5,8,9.4,30,219
PORSCHE,Boxster,TWO-SEATER,2,4,M6,Z,11,8.3,9.8,29,229
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,27,249
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11,26,257
PORSCHE,Boxster S,TWO-SEATER,2.5,4,AM7,Z,11.1,8.4,9.9,29,231
PORSCHE,Boxster S,TWO-SEATER,2.5,4,M6,Z,12.1,9,10.7,26,249
PORSCHE,Cayenne,SUV - STANDARD,3,6,AS8,Z,12.5,10,11.4,25,265
PORSCHE,Cayenne S,SUV - STANDARD,2.9,6,AS8,Z,12.9,10.4,11.8,24,275
PORSCHE,Cayenne Turbo,SUV - STANDARD,4,8,AS8,Z,15.6,12.4,14.1,20,329
PORSCHE,Cayman,TWO-SEATER,2,4,AM7,Z,10.5,8,9.4,30,219
PORSCHE,Cayman,TWO-SEATER,2,4,M6,Z,11,8.3,9.8,29,229
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,27,249
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11,26,257
PORSCHE,Cayman S,TWO-SEATER,2.5,4,AM7,Z,11.1,8.4,9.9,29,231
PORSCHE,Cayman S,TWO-SEATER,2.5,4,M6,Z,12.1,9,10.7,26,249
PORSCHE,Macan,SUV - SMALL,2,4,AM7,Z,12.2,10.2,11.3,25,264
PORSCHE,Macan S,SUV - SMALL,3,6,AM7,Z,12.9,10.2,11.7,24,272
PORSCHE,Panamera,FULL-SIZE,3,6,AM8,Z,12.4,8.7,10.7,26,250
PORSCHE,Panamera 4,FULL-SIZE,3,6,AM8,Z,12.4,9,10.9,26,253
PORSCHE,Panamera 4 Executive,FULL-SIZE,3,6,AM8,Z,12.4,9,10.9,26,253
PORSCHE,Panamera 4 ST,FULL-SIZE,3,6,AM8,Z,12.2,8.9,10.7,26,250
PORSCHE,Panamera 4S,FULL-SIZE,2.9,6,AM8,Z,13.1,8.9,11.2,25,261
PORSCHE,Panamera 4S Executive,FULL-SIZE,2.9,6,AM8,Z,13.1,8.9,11.2,25,261
PORSCHE,Panamera 4S ST,FULL-SIZE,2.9,6,AM8,Z,13.1,9.8,11.6,24,273
PORSCHE,Panamera GTS,FULL-SIZE,4,8,AM8,Z,14.5,10.2,12.6,22,295
PORSCHE,Panamera GTS ST,FULL-SIZE,4,8,AM8,Z,15.7,10.5,13.4,21,313
PORSCHE,Panamera Turbo,FULL-SIZE,4,8,AM8,Z,12.8,9.2,11.2,25,261
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4,8,AM8,Z,12.8,9.2,11.2,25,261
PORSCHE,Panamera Turbo ST,FULL-SIZE,4,8,AM8,Z,13.4,10.1,11.9,24,279
TOYOTA,4Runner 4WD,SUV - STANDARD,4,6,AS5,X,14.3,11.9,13.2,21,308
TOYOTA,4Runner 4WD (Part-Time 4WD),SUV - STANDARD,4,6,AS5,X,14.3,11.9,13.2,21,308
TOYOTA,Avalon,MID-SIZE,3.5,6,AS8,X,10.9,7.6,9.4,30,220
TOYOTA,Camry,MID-SIZE,2.5,4,AS8,X,8.1,5.7,6.9,41,164
TOYOTA,Camry LE/SE,MID-SIZE,2.5,4,AS8,X,8.4,6.1,7.4,38,173
TOYOTA,Camry XLE/XSE,MID-SIZE,2.5,4,AS8,X,8.5,6.2,7.5,38,175
TOYOTA,Camry,MID-SIZE,3.5,6,AS8,X,10.5,7.1,9,31,210
TOYOTA,Camry XSE,MID-SIZE,3.5,6,AS8,X,10.7,7.4,9.2,31,215
TOYOTA,Camry Hybrid LE,MID-SIZE,2.5,4,AV6,X,4.9,4.8,4.9,58,113
TOYOTA,Camry Hybrid XLE/SE,MID-SIZE,2.5,4,AV6,X,5.3,5,5.1,55,121
TOYOTA,C-HR,COMPACT,2,4,AS7,X,8.7,7.5,8.2,34,189
TOYOTA,Corolla,MID-SIZE,1.8,4,AV,X,8.3,6.5,7.5,38,174
TOYOTA,Corolla,MID-SIZE,1.8,4,AV7,X,8.3,6.7,7.6,37,178
TOYOTA,Corolla,MID-SIZE,1.8,4,M6,X,8.5,6.6,7.6,37,178
TOYOTA,Corolla LE Eco,MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,41,163
TOYOTA,Corolla Hatchback,COMPACT,2,4,AV10,X,7.5,5.8,6.7,42,157
TOYOTA,Corolla Hatchback,COMPACT,2,4,M6,X,8.4,6.3,7.5,38,174
TOYOTA,Highlander,SUV - SMALL,3.5,6,AS8,X,11.8,8.7,10.3,27,243
TOYOTA,Highlander AWD,SUV - STANDARD,3.5,6,AS8,X,12.1,9,10.6,27,250
TOYOTA,Highlander AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,X,12,8.9,10.6,27,248
TOYOTA,Highlander AWD LE,SUV - STANDARD,3.5,6,AS8,X,11.7,8.8,10.4,27,242
TOYOTA,Highlander Hybrid AWD,SUV - STANDARD,3.5,6,AV6,X,8.1,8.5,8.3,34,193
TOYOTA,Prius,MID-SIZE,1.8,4,AV,X,4.4,4.6,4.4,64,105
TOYOTA,Prius AWD,MID-SIZE,1.8,4,AV,X,4.5,4.9,4.7,60,109
TOYOTA,Prius c,COMPACT,1.5,4,AV,X,4.9,5.5,5.1,55,120
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS8,X,8.8,6.7,7.8,36,183
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS8,X,9.2,7.1,8.3,34,190
TOYOTA,RAV4 Hybrid AWD,SUV - SMALL,2.5,4,AV6,X,5.8,6.3,6,47,140
TOYOTA,Sequoia 4WD,SUV - STANDARD,5.7,8,AS6,X,18.4,13.8,16.4,17,384
TOYOTA,Sienna,MINIVAN,3.5,6,AS8,X,12.4,8.9,10.8,26,254
TOYOTA,Sienna AWD,MINIVAN,3.5,6,AS8,X,13.4,9.6,11.7,24,274
TOYOTA,Tacoma,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.1,10.1,11.2,25,263
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.6,11.7,24,274
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13,10.5,11.9,24,278
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.4,12.7,22,299
TOYOTA,Tacoma 4WD D-Cab Off-Road,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.7,12.9,22,300
TOYOTA,Tundra,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.7,13.6,15.9,18,371
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.8,13.1,14.9,19,354
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18,14.1,16.3,17,382
TOYOTA,Yaris,COMPACT,1.5,4,AS6,X,7.3,5.8,6.6,43,155
TOYOTA,Yaris (SIL),COMPACT,1.5,4,M6,X,7.8,6,6.8,42,164
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,A4,X,7.9,6.8,7.4,38,173
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,M5,X,7.8,6.5,7.2,39,169
AUDI,A3,SUBCOMPACT,2,4,AM7,X,8.8,6.5,7.8,36,182
AUDI,A3 quattro,SUBCOMPACT,2,4,AM7,X,10.8,8,9.5,30,224
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2,4,AM7,X,10.8,8,9.5,30,224
AUDI,A4 quattro,COMPACT,2,4,AM7,Z,10,7.3,8.8,32,205
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2,4,AM7,Z,10,7.4,8.8,32,206
AUDI,A5 quattro,SUBCOMPACT,2,4,AM7,Z,10,7.3,8.8,32,205
AUDI,A5 Cabriolet quattro,SUBCOMPACT,2,4,AM7,Z,10,7.4,8.8,32,206
AUDI,A5 Sportback quattro,MID-SIZE,2,4,AM7,Z,10,7.3,8.8,32,205
AUDI,A6 quattro,MID-SIZE,2,4,AM7,Z,9.8,7.4,8.7,32,205
AUDI,A6 quattro,MID-SIZE,3,6,AM7,Z,10.9,8.2,9.7,29,226
AUDI,A6 allroad,MID-SIZE,3,6,AM7,Z,11.8,9.1,10.6,27,247
AUDI,A7 quattro,MID-SIZE,3,6,AM7,Z,10.9,8.2,9.7,29,226
AUDI,A8L,FULL-SIZE,3,6,AS8,Z,13.5,8.9,11.5,25,267
AUDI,A8L,FULL-SIZE,4,8,AS8,Z,15.4,10.4,13.2,21,308
AUDI,Q5,SUV - SMALL,2,4,AM7,Z,10.7,8.4,9.7,29,226
AUDI,Q7,SUV - STANDARD,3,6,AS8,Z,13.8,11.4,12.7,22,296
AUDI,Q8,SUV - STANDARD,3,6,AS8,Z,13.8,11.4,12.7,22,296
AUDI,R8 Coupe,TWO-SEATER,5.2,10,AM7,Z,17.5,11.7,14.9,19,347
AUDI,R8 Spyder,TWO-SEATER,5.2,10,AM7,Z,17.5,11.7,14.9,19,347
AUDI,RS 3,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.4,10.4,27,243
AUDI,S4,COMPACT,3,6,AS8,Z,11.8,8.9,10.5,27,245
AUDI,S5,SUBCOMPACT,3,6,AS8,Z,11.8,8.9,10.5,27,245
AUDI,S5 Cabriolet,SUBCOMPACT,3,6,AS8,Z,12.1,9.1,10.8,26,252
AUDI,S5 Sportback,MID-SIZE,3,6,AS8,Z,11.8,8.9,10.5,27,245
AUDI,S6,MID-SIZE,2.9,6,AS8,Z,12.9,8.5,10.9,26,255
AUDI,S7,MID-SIZE,2.9,6,AS8,Z,12.9,8.5,10.9,26,255
AUDI,S8,FULL-SIZE,4,8,AS8,Z,17.6,10.7,14.5,19,339
AUDI,SQ5,SUV - SMALL,3,6,AS8,Z,13.1,10.3,11.8,24,276
AUDI,TT Coupe quattro,SUBCOMPACT,2,4,AM7,X,10.3,7.7,9.1,31,213
AUDI,TT Roadster quattro,TWO-SEATER,2,4,AM7,X,10.3,7.7,9.1,31,213
AUDI,TT RS,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.2,10.3,27,241
BMW,230i Cabriolet,SUBCOMPACT,2,4,AS8,Z,10.1,7,8.7,32,204
BMW,230i xDrive Cabriolet,SUBCOMPACT,2,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,230i Coupe,SUBCOMPACT,2,4,AS8,Z,9.5,7.4,8.5,33,200
BMW,230i xDrive Coupe,SUBCOMPACT,2,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,330i xDrive Sedan,COMPACT,2,4,AS8,Z,9.5,6.9,8.3,34,195
BMW,430i Coupe,COMPACT,2,4,AS8,Z,10.1,7,8.7,32,204
BMW,430i xDrive Coupe,COMPACT,2,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,430i xDrive Gran Coupe,COMPACT,2,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,440i xDrive Cabriolet,SUBCOMPACT,3,6,AS8,Z,12.4,8.5,10.7,26,249
BMW,440i Coupe,COMPACT,3,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,440i xDrive Coupe,COMPACT,3,6,AS8,Z,11.4,8.3,10,28,233
BMW,440i xDrive Coupe,COMPACT,3,6,M6,Z,13,8.5,11,26,257
BMW,440i xDrive Gran Coupe,COMPACT,3,6,AS8,Z,11.4,8.3,10,28,233
BMW,530i xDrive Sedan,MID-SIZE,2,4,AS8,Z,9.9,7.5,8.8,32,206
BMW,540i xDrive Sedan,MID-SIZE,3,6,AS8,Z,10.7,8.1,9.5,30,222
BMW,750i xDrive Sedan,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,750Li xDrive Sedan,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,Alpina B7 xDrive,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,M2 Competition,SUBCOMPACT,3,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M240i Cabriolet,SUBCOMPACT,3,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,M240i Cabriolet,SUBCOMPACT,3,6,M6,Z,12.7,8.8,10.9,26,255
BMW,M240i xDrive Cabriolet,SUBCOMPACT,3,6,AS8,Z,11.4,8.3,10,28,233
BMW,M240i Coupe,SUBCOMPACT,3,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,M240i Coupe M Performance,SUBCOMPACT,3,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,M240i Coupe,SUBCOMPACT,3,6,M6,Z,12.7,8.8,10.9,26,255
BMW,M240i Coupe M Performance,SUBCOMPACT,3,6,M6,Z,12.7,8.8,10.9,26,255
BMW,M240i xDrive Coupe,SUBCOMPACT,3,6,AS8,Z,11.4,8.3,10,28,233
BMW,M240i xDrive Coupe M Performance,SUBCOMPACT,3,6,AS8,Z,11.4,8.3,10,28,233
BMW,M340i xDrive Sedan,COMPACT,3,6,AS8,Z,11.4,8.3,10,28,233
BMW,M4 Coupe,COMPACT,3,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M4 Coupe Competition,COMPACT,3,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M4 CS,COMPACT,3,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M5 Sedan,MID-SIZE,4.4,8,AS8,Z,16,11,13.8,20,322
BMW,M5 Competition,MID-SIZE,4.4,8,AS8,Z,16,11,13.8,20,322
BMW,M550i xDrive Sedan,MID-SIZE,4.4,8,AS8,Z,13.6,9.3,11.7,24,273
BMW,M760i xDrive Sedan,FULL-SIZE,6.6,12,AS8,Z,17.8,11.9,15.1,19,354
